topology,K,R_mean_mean,R_mean_std,R_std_mean,R_std_std,cluster_mean_mean,cluster_mean_std,cluster_std_mean,cluster_std_std,dominant_fraction_mean,dominant_fraction_std,switching_rate_mean,switching_rate_std,memory_score_mean,memory_score_std,reorganization_score_mean,reorganization_score_std
small_world,0.4,0.07658551600727095,0.012135035309350976,0.03734678186857865,0.005870949611775994,0.036282608695652176,0.01287648632622432,0.1866832780402273,0.033165891145171676,0.9642608695652173,0.012770289367056474,0.02332608695652174,0.00686622605169795,0.688304347826087,0.14477315270692293,0.00018629155965041005,0.00014985742529371993
small_world,0.5,0.09159735927662128,0.021733485546982335,0.04235740671886071,0.010374983719889702,0.05056521739130435,0.0151667021085819,0.21912203860904858,0.03504411227532428,0.9501304347826087,0.01441534629259559,0.031217391304347825,0.00689849944535422,0.5580434782608695,0.15052347883248268,0.0003851460368003876,0.00023661628409123642
small_world,0.6,0.11120735758900649,0.022704178463982,0.053525786192560175,0.010564835238901766,0.06593478260869565,0.016074443150997958,0.25379613653420224,0.033401458800115635,0.9361304347826087,0.014993050491096028,0.035869565217391305,0.006734884615123479,0.5157608695652174,0.10877926989664821,0.0006288613475420228,0.0002992125692358473
small_world,0.7,0.1285738607250541,0.032867042818253006,0.056202825746372476,0.010794665402440262,0.09160869565217392,0.050216544318097175,0.30184971981261505,0.0851103677803213,0.9161304347826087,0.03946283935528587,0.041,0.015617874954924274,0.4661304347826086,0.13774654274718517,0.0015152571781816262,0.002286300797519703
small_world,0.8,0.16346984861555633,0.05685391827356104,0.06800969077903549,0.019826403721542867,0.17058695652173914,0.1520505073336484,0.3940984525329237,0.1733809120893919,0.8558913043478261,0.10705902652593348,0.06223913043478261,0.03941777920281485,0.34591304347826085,0.13208320686208236,0.007921591865834248,0.014552557696763795
small_world,0.9,0.22497152789378552,0.09535076768139644,0.08605676761966596,0.0214478718454094,0.531695652173913,0.8659510923825707,0.6783129178670183,0.49379270761809785,0.7255,0.20087839515199718,0.10743478260869566,0.08801234299885016,0.2653695652173913,0.1372171270150851,0.06562933191781252,0.16601447511247117
small_world,1.0,0.2576475656979723,0.11475903635730401,0.08991265223620748,0.028730548226183577,0.855304347826087,1.2150996786813126,0.8614234469058217,0.43609908762270455,0.636804347826087,0.19792537931135745,0.12328260869565218,0.08615390169132874,0.2340869565217391,0.14799703401556816,0.0805775475392248,0.14865890915990296
small_world,1.1,0.31430251534249465,0.13522082739153016,0.08982230411694046,0.035498422256421094,1.169108695652174,1.0796659431975277,1.0958720753368907,0.6095035496490192,0.5189347826086956,0.21765171930935115,0.13332608695652173,0.06745339650772093,0.1661304347826087,0.11399213806898331,0.10919688248803727,0.12269736078699277
small_world,1.2,0.3600659775151097,0.15284693062645188,0.09250201519977057,0.03268758436878087,1.5474782608695652,1.2138268149791844,1.2808330935854575,0.43919156787934965,0.4341304347826087,0.1689561613533457,0.14004347826086955,0.05080349324483526,0.13817391304347826,0.07940902000693527,0.12016496074634601,0.08844140052029223
small_world,1.3,0.42149258616925556,0.17158456366483474,0.09453040574110098,0.0481323897750748,2.252630434782609,1.5002282416807795,1.4812956839010414,0.47271936929120734,0.3933695652173913,0.17350873340871809,0.14863043478260868,0.06580320799829882,0.14021739130434782,0.07248362046900594,0.1613305286886226,0.11922433350109163
small_world,1.4,0.47291842594165984,0.17936913747310357,0.08334822870665087,0.04439321194237272,2.630891304347826,1.4937168741063516,1.563389331521742,0.4456330390186542,0.35310869565217395,0.17849057450059844,0.13997826086956522,0.06256918963986853,0.15647826086956523,0.14633994521053528,0.16823802057811557,0.1134107149247909
