replication,N,dt,omega_std,K,seed,actual_seed,R_mean,R_std,cluster_mean,cluster_std,dominant_cluster,dominant_fraction,switching_rate,memory_score,reorganization_score
baseline_shifted_seeds,400,0.03,0.4,0.725,2,1002,0.6184445488606644,0.019753416369247496,5.030869565217391,1.4883326330041373,5,0.2534782608695652,0.58,0.08652173913043479,0.6444221471560727
baseline_shifted_seeds,400,0.03,0.4,0.725,3,1003,0.517496910815444,0.088309769618915,3.2991304347826085,1.849817647989351,3,0.20565217391304347,0.49956521739130433,0.08652173913043479,0.734060446169805
baseline_shifted_seeds,400,0.03,0.4,0.725,4,1004,0.5372867704116758,0.030572465536997974,3.4991304347826087,1.4483871481109099,4,0.2573913043478261,0.5552173913043478,0.08652173913043479,0.5971834383041434
baseline_shifted_seeds,400,0.03,0.4,0.725,5,1005,0.2723056128433931,0.08376489624917699,0.4230434782608696,0.6397617408583938,0,0.6508695652173913,0.1891304347826087,0.11782608695652173,0.042244229881307604
baseline_shifted_seeds,400,0.03,0.4,0.725,6,1006,0.6001456948067304,0.02224869472609629,4.478695652173913,1.3663591874435985,4,0.2791304347826087,0.5791304347826087,0.08652173913043479,0.5704242251182257
baseline_shifted_seeds,400,0.03,0.4,0.725,7,1007,0.5151545886717932,0.03919696038278213,2.8482608695652174,1.4661459449683274,3,0.25217391304347825,0.51,0.08652173913043479,0.5591753154121686
baseline_shifted_seeds,400,0.03,0.4,0.725,8,1008,0.3881705670012892,0.049789470606157425,1.1482608695652174,1.1276067467984265,1,0.34304347826086956,0.3517391304347826,0.08652173913043479,0.26056434094488123
baseline_shifted_seeds,400,0.03,0.4,0.725,9,1009,0.5049539105402601,0.034878689832661895,2.800869565217391,1.3277634448935032,3,0.29130434782608694,0.5330434782608696,0.08652173913043479,0.5015833493353619
baseline_shifted_seeds,400,0.03,0.4,0.75,0,1000,0.6769030763781353,0.012424500705238357,6.351739130434782,1.438665299849325,6,0.2634782608695652,0.5726086956521739,0.08652173913043479,0.6067409096859304
baseline_shifted_seeds,400,0.03,0.4,0.75,1,1001,0.6214973590491305,0.01979622089891674,4.808260869565218,1.4280486904800733,5,0.2647826086956522,0.5682608695652174,0.08652173913043479,0.596631995120164
baseline_shifted_seeds,400,0.03,0.4,0.75,2,1002,0.6589682510879882,0.017181072414834075,5.664782608695652,1.4274555336566908,6,0.26,0.5391304347826087,0.08652173913043479,0.5694926957012646
baseline_shifted_seeds,400,0.03,0.4,0.75,3,1003,0.616499408824644,0.019951697120667404,4.706521739130435,1.4453677392626845,5,0.2604347826086956,0.5378260869565218,0.08652173913043479,0.5749058118040982
baseline_shifted_seeds,400,0.03,0.4,0.75,4,1004,0.6060898682788708,0.020391393279938795,4.804347826086956,1.4212603900792835,5,0.2665217391304348,0.5739130434782609,0.08652173913043479,0.5982834579506208
baseline_shifted_seeds,400,0.03,0.4,0.75,5,1005,0.5879755284663603,0.025120642825751695,4.553478260869565,1.465905592474887,4,0.26608695652173914,0.5726086956521739,0.08652173913043479,0.6160394829300156
baseline_shifted_seeds,400,0.03,0.4,0.75,6,1006,0.6488331578835582,0.019920749526466653,5.568695652173913,1.413313419031985,6,0.2778260869565217,0.5843478260869566,0.08652173913043479,0.5964193325201476
baseline_shifted_seeds,400,0.03,0.4,0.75,7,1007,0.5859085345632545,0.02362995977258744,4.018695652173913,1.4059185589247063,4,0.29,0.5739130434782609,0.08652173913043479,0.5728812503130868
baseline_shifted_seeds,400,0.03,0.4,0.75,8,1008,0.48207751715908187,0.026427288307803973,2.253913043478261,1.2947577887655275,2,0.3056521739130435,0.48869565217391303,0.08652173913043479,0.43934338162721776
