K,kick_strength,seed,R_pre_mean,R_post_mean,R_change,cluster_pre_mean,cluster_post_mean,cluster_change,cluster_pre_mode,cluster_post_mode,cluster_shift,kick_distance,recovery_similarity,memory_loss,core_overlap,new_core_fraction,irreversibility_score,regime
0.4,0.5,6,0.08282277859058966,0.07666527363421229,0.006157504956377374,0.05266666666666667,0.027333333333333334,0.025333333333333333,0,0,0,0.12664078909907894,0.08545128181740431,0.9145487181825956,0.9166666666666666,0.08333333333333337,1.0057547610883566,irreversible
0.4,0.5,7,0.2152299246299264,0.21641435281635532,0.0011844281864289152,0.16666666666666666,0.19133333333333333,0.02466666666666667,0,0,0,0.1356854011947447,0.3203979638539894,0.6796020361460107,0.36666666666666664,0.6333333333333333,1.3193981431926178,irreversible
0.4,0.5,8,0.07086648489324654,0.09014327395489427,0.01927678906164773,0.024666666666666667,0.04466666666666667,0.02,0,0,0,0.1312008992810456,0.050580536889264414,0.9494194631107356,0.8666666666666667,0.1333333333333333,1.0925719937094807,irreversible
0.4,0.5,9,0.06403404952127821,0.10112370202115399,0.03708965249987578,0.04466666666666667,0.04,0.004666666666666666,0,0,0,0.10814347616729081,0.07829139852547987,0.9217086014745202,0.8833333333333333,0.1166666666666667,1.0488143479328225,irreversible
0.4,0.5,10,0.10346628979126055,0.1066465417444714,0.0031802519532108525,0.06733333333333333,0.058666666666666666,0.008666666666666663,0,0,0,0.11459786559889451,0.10495248155357496,0.895047518446425,0.8,0.19999999999999996,1.0980092481013943,irreversible
0.4,0.5,11,0.15646160191364836,0.1465495567392361,0.00991204517441227,0.07,0.07666666666666666,0.006666666666666654,0,0,0,0.11432899370206262,0.18945078633426382,0.8105492136657362,0.8666666666666667,0.1333333333333333,0.9480272249593392,irreversible
0.4,0.5,12,0.08498253953638653,0.1028479056646484,0.017865366128261867,0.036,0.046,0.010000000000000002,0,0,0,0.11684978056724893,0.10932411988383983,0.8906758801161602,0.7666666666666667,0.23333333333333328,1.1309755549815588,irreversible
0.4,0.5,13,0.10143632821765704,0.10636443622998187,0.004928108012324836,0.056,0.059333333333333335,0.003333333333333334,0,0,0,0.10945454337863159,0.16507188511253648,0.8349281148874635,0.85,0.15000000000000002,0.9869934752238781,irreversible
0.4,0.5,14,0.08839690794768372,0.10229641919454412,0.013899511246860397,0.04066666666666666,0.068,0.02733333333333334,0,0,0,0.10634090326647128,0.12369413864287444,0.8763058613571255,0.8166666666666667,0.18333333333333335,1.0699474058355072,irreversible
0.4,0.5,15,0.08545806964414503,0.11857154058922677,0.03311347094508174,0.058,0.06466666666666666,0.006666666666666661,0,0,0,0.1238941505101453,0.1873116959462444,0.8126883040537556,0.85,0.15000000000000002,0.9726333384566928,irreversible
0.4,0.5,16,0.08460491641213293,0.08315779418148675,0.0014471222306461778,0.048,0.028666666666666667,0.019333333333333334,0,0,0,0.11659172823972008,0.06709292526791594,0.932907074732084,0.95,0.050000000000000044,0.988102188623079,irreversible
0.4,0.5,17,0.12597026089492133,0.1373597305888784,0.011389469693957072,0.07266666666666667,0.06133333333333333,0.011333333333333341,0,0,0,0.1207497832915988,0.21459268753151656,0.7854073124684835,0.85,0.15000000000000002,0.9410880132253061,irreversible
0.4,0.5,18,0.0931473445238972,0.1365506694395304,0.0434033249156332,0.034666666666666665,0.050666666666666665,0.016,0,0,0,0.12184256438476349,0.14631873400792061,0.8536812659920794,0.9,0.09999999999999998,0.9685320972209877,irreversible
0.4,0.5,19,0.11528260354457787,0.09978322790303114,0.015499375641546728,0.07066666666666667,0.05,0.020666666666666667,0,0,0,0.11347591667395573,0.13236494688071695,0.867635053119283,0.8833333333333333,0.1166666666666667,0.9933432303630031,irreversible
0.4,0.6,0,0.09401153766645147,0.06899769458196216,0.025013843084489312,0.03666666666666667,0.027333333333333334,0.009333333333333332,0,0,0,0.1690351016255489,0.07878892148622771,0.9212110785137723,0.8833333333333333,0.1166666666666667,1.0464645392848948,irreversible
0.4,0.6,1,0.14217452722414173,0.1503229514833528,0.008148424259211084,0.10733333333333334,0.06333333333333334,0.044,0,0,0,0.18279593430765406,0.2448762467541059,0.7551237532458941,0.7,0.30000000000000004,1.0681608593106968,irreversible
0.4,0.6,2,0.10195446625585115,0.08663283178193537,0.015321634473915782,0.05466666666666667,0.05266666666666667,0.0020000000000000018,0,0,0,0.1759551704983523,0.09163957830696164,0.9083604216930383,0.9,0.09999999999999998,1.0126908303115174,irreversible
0.4,0.6,3,0.09355334649588794,0.08715882777814825,0.006394518717739689,0.04066666666666666,0.038,0.0026666666666666644,0,0,0,0.14068675175838763,0.1487398166034253,0.8512601833965747,0.8833333333333333,0.1166666666666667,0.970192146409343,irreversible
0.4,0.6,4,0.08825558066894033,0.1245317435569738,0.03627616288803347,0.02266666666666667,0.07133333333333333,0.048666666666666664,0,0,0,0.15285794978753298,0.1704880350031424,0.8295119649968576,0.7666666666666667,0.23333333333333328,1.0840810057188661,irreversible
0.4,0.6,5,0.1258628326307061,0.12485205953611388,0.0010107730945922294,0.07666666666666666,0.076,0.0006666666666666626,0,0,0,0.16141558093615416,0.09188336622391452,0.9081166337760855,0.8166666666666667,0.18333333333333335,1.0918693270497335,irreversible
0.4,0.6,6,0.08282277859058966,0.07165119697713826,0.0111715816134514,0.05266666666666667,0.035333333333333335,0.017333333333333333,0,0,0,0.17715685290420558,0.09040012782725314,0.9095998721727468,0.9333333333333333,0.06666666666666665,0.9833927675761096,irreversible
0.4,0.6,7,0.2152299246299264,0.20923050823932043,0.005999416390605972,0.16666666666666666,0.202,0.035333333333333355,0,0,0,0.18981192657850976,0.3423800336078689,0.6576199663921312,0.4,0.6,1.267953153823116,irreversible
0.4,0.6,8,0.07086648489324654,0.09948160565804066,0.028615120764794125,0.024666666666666667,0.07066666666666667,0.046,0,0,0,0.18341878788838462,0.06683259363468307,0.9331674063653169,0.8333333333333334,0.16666666666666663,1.1184878532231821,irreversible
0.4,0.6,9,0.06403404952127821,0.10830023991908352,0.04426619039780531,0.04466666666666667,0.04533333333333334,0.0006666666666666696,0,0,0,0.1517608526678481,0.0817230586659858,0.9182769413340142,0.8833333333333333,0.1166666666666667,1.0461768222667989,irreversible
0.4,0.6,10,0.10346628979126055,0.1080042541209791,0.00453796432971855,0.06733333333333333,0.037333333333333336,0.029999999999999992,0,0,0,0.16091203107090957,0.09824272369663492,0.9017572763033651,0.7833333333333333,0.21666666666666667,1.1270584340524614,irreversible
0.4,0.6,11,0.15646160191364836,0.14711796690705262,0.00934363500659574,0.07,0.072,0.001999999999999988,0,0,0,0.1605477573456059,0.12352155057383367,0.8764784494261664,0.8833333333333333,0.1166666666666667,0.9959810248444819,irreversible
0.4,0.6,12,0.08498253953638653,0.10381945220040158,0.01883691266401505,0.036,0.07466666666666667,0.038666666666666676,0,0,0,0.16380075062216648,0.13151927522405343,0.8684807247759465,0.8,0.19999999999999996,1.082856619608617,irreversible
0.4,0.6,13,0.10143632821765704,0.10997525777747937,0.008538929559822328,0.056,0.05533333333333333,0.0006666666666666696,0,0,0,0.15362989293676166,0.16858984528544785,0.8314101547145522,0.85,0.15000000000000002,0.9837115537711744,irreversible
0.4,0.6,14,0.08839690794768372,0.101933282285738,0.013536374338054283,0.04066666666666666,0.09,0.04933333333333333,0,0,0,0.14949773844743808,0.11332531017962091,0.8866746898203791,0.8333333333333334,0.16666666666666663,1.0690587834048926,irreversible
0.4,0.6,15,0.08545806964414503,0.11378036121793203,0.028322291573787003,0.058,0.052,0.006000000000000005,0,0,0,0.17304121991015187,0.1792213506558209,0.8207786493441791,0.85,0.15000000000000002,0.9793592222376258,irreversible
0.4,0.6,16,0.08460491641213293,0.08680237198941627,0.002197455577283347,0.048,0.03333333333333333,0.014666666666666668,0,0,0,0.16299225377376203,0.10429575008532051,0.8957042499146795,0.9166666666666666,0.08333333333333337,0.9832536138090003,irreversible
0.4,0.6,17,0.12597026089492133,0.13677977167407357,0.010809510779152237,0.07266666666666667,0.074,0.0013333333333333253,0,0,0,0.16898054287260322,0.19337344995668979,0.8066265500433102,0.8666666666666667,0.1333333333333333,0.9429955944047649,irreversible
0.4,0.6,18,0.0931473445238972,0.13061880929217648,0.03747146476827928,0.034666666666666665,0.05733333333333333,0.02266666666666667,0,0,0,0.17008288002199046,0.1279307852530937,0.8720692147469062,0.9166666666666666,0.08333333333333337,0.9704370809389762,irreversible
0.4,0.6,19,0.11528260354457787,0.10196454698127616,0.013318056563301706,0.07066666666666667,0.07,0.0006666666666666626,0,0,0,0.15960148961079312,0.12679713948544666,0.8732028605145533,0.8666666666666667,0.1333333333333333,1.0100323746553788,irreversible
0.4,0.7,0,0.09401153766645147,0.06873892467734101,0.02527261298911046,0.03666666666666667,0.026,0.010666666666666668,0,0,0,0.22347411786755633,0.07191209046870832,0.9280879095312917,0.8666666666666667,0.1333333333333333,1.0704060627785692,irreversible
0.4,0.7,1,0.14217452722414173,0.14809500394090136,0.005920476716759632,0.10733333333333334,0.07466666666666667,0.03266666666666666,0,0,0,0.24057493509390515,0.21875547297906983,0.7812445270209302,0.7,0.30000000000000004,1.090891312866787,irreversible
0.4,0.7,2,0.10195446625585115,0.08472794526366914,0.017226520992182012,0.05466666666666667,0.05266666666666667,0.0020000000000000018,0,0,0,0.23235462764065717,0.08920650823352638,0.9107934917664736,0.9,0.09999999999999998,1.015600122014519,irreversible
0.4,0.7,3,0.09355334649588794,0.07386157043210806,0.01969177606377988,0.04066666666666666,0.019333333333333334,0.02133333333333333,0,0,0,0.18689383951303928,0.1369297951330792,0.8630702048669208,0.9,0.09999999999999998,0.973326482216199,irreversible
0.4,0.7,4,0.08825558066894033,0.11801975870013752,0.029764178031197186,0.02266666666666667,0.04066666666666666,0.017999999999999995,0,0,0,0.20274525621965356,0.1865450195443734,0.8134549804556266,0.7833333333333333,0.21666666666666667,1.0420626916300926,irreversible
0.4,0.7,5,0.1258628326307061,0.10164946811633223,0.024213364514373878,0.07666666666666666,0.052,0.024666666666666663,0,0,0,0.21336185078483916,0.07961857523634623,0.9203814247636538,0.8333333333333334,0.16666666666666663,1.0992680992255806,irreversible
0.4,0.7,6,0.08282277859058966,0.06383565952225505,0.018987119068334612,0.05266666666666667,0.030666666666666665,0.022000000000000002,0,0,0,0.23310068001676498,0.09897393520578085,0.9010260647942192,0.95,0.050000000000000044,0.9612728445613028,irreversible
0.4,0.7,7,0.2152299246299264,0.21362883004436523,0.0016010945855611802,0.16666666666666666,0.19333333333333333,0.026666666666666672,0,0,0,0.2497316123459521,0.33856561553283954,0.6614343844671604,0.36666666666666664,0.6333333333333333,1.3018346581135507,irreversible
0.4,0.7,8,0.07086648489324654,0.1092521273946456,0.03838564250139906,0.024666666666666667,0.06133333333333333,0.03666666666666667,0,0,0,0.2411237405712664,0.058175817514681726,0.9418241824853183,0.85,0.15000000000000002,1.1105872597773347,irreversible
0.4,0.7,9,0.06403404952127821,0.10961900585129757,0.045584956330019355,0.04466666666666667,0.05,0.005333333333333336,0,0,0,0.200419174545991,0.08871536128215249,0.9112846387178475,0.9166666666666666,0.08333333333333337,1.007347544467019,irreversible
0.4,0.7,10,0.10346628979126055,0.11070356442918229,0.007237274637921745,0.06733333333333333,0.08266666666666667,0.015333333333333338,0,0,0,0.21262724847223147,0.09715030613918746,0.9028496938608126,0.8166666666666667,0.18333333333333335,1.0918256791869598,irreversible
0.4,0.7,11,0.15646160191364836,0.14876468232771423,0.007696919585934131,0.07,0.07866666666666666,0.008666666666666656,0,0,0,0.21218574341148344,0.10232047783940534,0.8976795221605947,0.8666666666666667,0.1333333333333333,1.035103752057078,irreversible
0.4,0.7,12,0.08498253953638653,0.10888820964587144,0.02390567010948491,0.036,0.051333333333333335,0.015333333333333338,0,0,0,0.21604782622402674,0.14745545743891988,0.8525445425610801,0.8,0.19999999999999996,1.062354293421785,irreversible
0.4,0.7,13,0.10143632821765704,0.11285609501520988,0.011419766797552841,0.056,0.059333333333333335,0.003333333333333334,0,0,0,0.20292863866700206,0.17653045454728822,0.8234695454527118,0.85,0.15000000000000002,0.9771578204854333,irreversible
0.4,0.7,14,0.08839690794768372,0.10175331172519486,0.013356403777511142,0.04066666666666666,0.07733333333333334,0.036666666666666674,0,0,0,0.19784328393886808,0.11237544325792367,0.8876245567420763,0.8166666666666667,0.18333333333333335,1.0834636576864543,irreversible
0.4,0.7,15,0.08545806964414503,0.09800473528864644,0.012546665644501409,0.058,0.038,0.020000000000000004,0,0,0,0.2272697277063236,0.1343039798697881,0.865696020130212,0.8333333333333334,0.16666666666666663,1.0404993532080038,irreversible
0.4,0.7,16,0.08460491641213293,0.09747999475761746,0.012875078345484528,0.048,0.056666666666666664,0.008666666666666663,0,0,0,0.21433439168764057,0.13499285578659548,0.8650071442134045,0.8833333333333333,0.1166666666666667,0.987059247133109,irreversible
0.4,0.7,17,0.12597026089492133,0.1389242173117501,0.012953956416828755,0.07266666666666667,0.08266666666666667,0.009999999999999995,0,0,0,0.22243987785149633,0.1914659440866305,0.8085340559133695,0.85,0.15000000000000002,0.9642725450175766,irreversible
0.4,0.7,18,0.0931473445238972,0.12825107686052048,0.03510373233662328,0.034666666666666665,0.043333333333333335,0.00866666666666667,0,0,0,0.2232697716886478,0.1281339531626684,0.8718660468373316,0.9166666666666666,0.08333333333333337,0.9661419799214874,irreversible
0.4,0.7,19,0.11528260354457787,0.10731718436316563,0.007965419181412234,0.07066666666666667,0.05733333333333333,0.013333333333333336,0,0,0,0.21130679791920737,0.1353890758699402,0.8646109241300598,0.8666666666666667,0.1333333333333333,1.0032689455920794,irreversible
0.4,0.8,0,0.09401153766645147,0.07298105763892652,0.021030480027524945,0.03666666666666667,0.06533333333333333,0.02866666666666666,0,0,0,0.28230978332219914,0.08838941161116877,0.9116105883888312,0.8666666666666667,0.1333333333333333,1.0573682083957125,irreversible
0.4,0.8,1,0.14217452722414173,0.1379859069465582,0.004188620277583516,0.10733333333333334,0.08,0.027333333333333334,0,0,0,0.3023803935167242,0.20231292174460602,0.797687078255394,0.7,0.30000000000000004,1.105567566658123,irreversible
0.4,0.8,2,0.10195446625585115,0.0776199411312722,0.024334525124578954,0.05466666666666667,0.028,0.02666666666666667,0,0,0,0.29313535743470653,0.09562995517723075,0.9043700448227693,0.9,0.09999999999999998,1.0171203427705806,irreversible
0.4,0.8,3,0.09355334649588794,0.07984823134684413,0.013705115149043809,0.04066666666666666,0.05533333333333333,0.014666666666666668,0,0,0,0.23740565444346806,0.10819695957155913,0.8918030404284408,0.9,0.09999999999999998,0.9988959858823685,irreversible
0.4,0.8,4,0.08825558066894033,0.12439854369922254,0.03614296303028221,0.02266666666666667,0.062,0.03933333333333333,0,0,0,0.25706527333908047,0.1903330984059719,0.8096669015940281,0.7833333333333333,0.21666666666666667,1.0452026423515985,irreversible
0.4,0.8,5,0.1258628326307061,0.11420404175012974,0.011658790880576364,0.07666666666666666,0.09933333333333333,0.02266666666666667,0,0,0,0.26946486824883553,0.16135923213879622,0.8386407678612038,0.85,0.15000000000000002,0.9972221322480146,irreversible
0.4,0.8,6,0.08282277859058966,0.05811128081149144,0.024711497779098222,0.05266666666666667,0.015333333333333332,0.037333333333333336,0,0,0,0.2929323807861648,0.09658124012189702,0.9034187598781029,0.95,0.050000000000000044,0.9689299676562109,irreversible
0.4,0.8,7,0.2152299246299264,0.21714456182960107,0.0019146371996746625,0.16666666666666666,0.18733333333333332,0.020666666666666667,0,0,0,0.3137645108385745,0.3504388292029545,0.6495611707970455,0.36666666666666664,0.6333333333333333,1.2885398300969642,irreversible
0.4,0.8,8,0.07086648489324654,0.10860215019808728,0.03773566530484074,0.024666666666666667,0.05,0.025333333333333336,0,0,0,0.30264676987830474,0.07299712094658854,0.9270028790534115,0.8333333333333334,0.16666666666666663,1.1094367953796218,irreversible
0.4,0.8,9,0.06403404952127821,0.116530487168874,0.05249643764759579,0.04466666666666667,0.06666666666666667,0.022,0,0,0,0.2529074120190332,0.101233427017347,0.8987665729826531,0.8666666666666667,0.1333333333333333,1.0507240157278854,irreversible
0.4,0.8,10,0.10346628979126055,0.08419496512646124,0.019271324664799305,0.06733333333333333,0.03133333333333333,0.036,0,0,0,0.26845283135329534,0.06865871219616493,0.9313412878038351,0.8333333333333334,0.16666666666666663,1.1118257856367015,irreversible
0.4,0.8,11,0.15646160191364836,0.14910769567245125,0.007353906241197111,0.07,0.078,0.007999999999999993,0,0,0,0.2679855568226027,0.09966473105022822,0.9003352689497718,0.8666666666666667,0.1333333333333333,1.0375070788434044,irreversible
0.4,0.8,12,0.08498253953638653,0.10903098230703176,0.02404844277064523,0.036,0.056,0.020000000000000004,0,0,0,0.27224519597628294,0.17272501932101195,0.8272749806789881,0.7833333333333333,0.21666666666666667,1.054953758038316,irreversible
0.4,0.8,13,0.10143632821765704,0.11529919675482588,0.013862868537168838,0.056,0.078,0.022,0,0,0,0.2561269155203816,0.19741074123378083,0.8025892587662191,0.8166666666666667,0.18333333333333335,0.9948883092338446,irreversible
0.4,0.8,14,0.08839690794768372,0.10690682938425342,0.018509921436569696,0.04066666666666666,0.056,0.015333333333333338,0,0,0,0.25025318599816815,0.11751493003811082,0.8824850699618891,0.8,0.19999999999999996,1.0909458836543648,irreversible
0.4,0.8,15,0.08545806964414503,0.09807106370400169,0.012612994059856664,0.058,0.029333333333333333,0.02866666666666667,0,0,0,0.28502069209065395,0.14585119254399748,0.8541488074560025,0.8333333333333334,0.16666666666666663,1.0311353893043,irreversible
0.4,0.8,16,0.08460491641213293,0.0936298179702906,0.009024901558157675,0.048,0.034,0.013999999999999999,0,0,0,0.2692276120484055,0.14061269409360366,0.8593873059063963,0.8833333333333333,0.1166666666666667,0.9818101979626024,irreversible
0.4,0.8,17,0.12597026089492133,0.14741543137692129,0.021445170481999953,0.07266666666666667,0.09666666666666666,0.023999999999999994,0,0,0,0.279673379802743,0.20854654382082663,0.7914534561791734,0.8333333333333334,0.16666666666666663,0.96948141546634,irreversible
0.4,0.8,18,0.0931473445238972,0.12432870427852187,0.031181359754624674,0.034666666666666665,0.052,0.017333333333333333,0,0,0,0.27988870702187263,0.11611140657787501,0.883888593422125,0.9,0.09999999999999998,0.9960172666941145,irreversible
0.4,0.8,19,0.11528260354457787,0.11084164335308053,0.0044409601914973396,0.07066666666666667,0.048,0.02266666666666667,0,0,0,0.2673808214540693,0.15057652350199716,0.8494234764980029,0.8666666666666667,0.1333333333333333,0.9895337165458772,irreversible
